"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:52:34,9023642","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS","Desired Access: Query Value"
"10:52:34,9024336","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9024599","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace\ValidateRegItems","NAME NOT FOUND","Length: 16"
"10:52:34,9024906","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS",""
"10:52:34,9026734","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9027014","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9027505","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS","Desired Access: Query Value"
"10:52:34,9028093","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9028369","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace\MonitorRegistry","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:34,9028731","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace","SUCCESS",""
"10:52:34,9031961","ryuk.exe","4888","QueryNameInformationFile","C:\Users\Cuckoo\Downloads\ryuk.exe","SUCCESS","Name: \Users\Cuckoo\Downloads\ryuk.exe"
"10:52:34,9033293","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9033579","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9034184","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Policies\Explorer","REPARSE","Desired Access: Query Value"
"10:52:34,9035147","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"10:52:34,9035605","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9036147","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoCommonGroups","NAME NOT FOUND","Length: 16"
"10:52:34,9036560","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"10:52:34,9036986","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9037256","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,9037913","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9043453","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,9044274","ryuk.exe","4888","RegSetInfoKey","HKCU\Software\Classes","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9044634","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9045071","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9045484","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9045800","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9046561","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9047271","ryuk.exe","4888","RegOpenKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Desired Access: Query Value"
"10:52:34,9048621","ryuk.exe","4888","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9049747","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: Name"
"10:52:34,9050473","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9051080","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9051588","ryuk.exe","4888","RegQueryValue","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder\Attributes","NAME NOT FOUND","Length: 16"
"10:52:34,9051963","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: Name"
"10:52:34,9052378","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9074897","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9075761","ryuk.exe","4888","RegQueryValue","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder\CallForAttributes","NAME NOT FOUND","Length: 16"
"10:52:34,9076085","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: Name"
"10:52:34,9076739","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9077202","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9078519","ryuk.exe","4888","RegQueryValue","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder\RestrictedAttributes","NAME NOT FOUND","Length: 16"
"10:52:34,9079134","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: Name"
"10:52:34,9079678","ryuk.exe","4888","RegQueryKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9080364","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9080829","ryuk.exe","4888","RegQueryValue","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder\FolderValueFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1581568"
"10:52:34,9081485","ryuk.exe","4888","RegCloseKey","HKCR\WOW6432Node\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","SUCCESS",""
"10:52:34,9083779","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9084255","ryuk.exe","4888","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"10:52:34,9084651","ryuk.exe","4888","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:52:34,9085174","ryuk.exe","4888","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"10:52:34,9085643","ryuk.exe","4888","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"10:52:34,9092953","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,9093837","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9094219","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9094314","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9094788","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9096299","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9096535","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,9097295","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\NonEnum","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9097892","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9098242","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9098860","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Policies\NonEnum","REPARSE","Desired Access: Query Value"
"10:52:34,9100127","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum","SUCCESS","Desired Access: Query Value"
"10:52:34,9100591","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9100908","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum\{20D04FE0-3AEA-1069-A2D8-08002B30309D}","NAME NOT FOUND","Length: 16"
"10:52:34,9101521","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\NonEnum","SUCCESS",""
"10:52:34,9103655","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9104053","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9112713","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS","Desired Access: Query Value"
"10:52:34,9114631","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9115086","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace\ValidateRegItems","NAME NOT FOUND","Length: 16"
"10:52:34,9115435","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS",""
"10:52:34,9116334","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9116627","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9116967","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS","Desired Access: Query Value"
"10:52:34,9117964","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9118533","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace\MonitorRegistry","NAME NOT FOUND","Length: 16"
"10:52:34,9119246","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace","SUCCESS",""
"10:52:34,9122181","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9122719","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9123153","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9123733","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9124772","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"10:52:34,9125861","ryuk.exe","4888","RegOpenKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Desired Access: Enumerate Sub Keys"
"10:52:34,9126347","ryuk.exe","4888","RegSetInfoKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9128232","ryuk.exe","4888","RegQueryKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Query: Name"
"10:52:34,9129023","ryuk.exe","4888","RegQueryKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9130185","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9131144","ryuk.exe","4888","RegEnumKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS","Index: 0, Name: {fbeb8a05-beee-4442-804e-409d6c4515e9}"
"10:52:34,9131802","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9132654","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9133587","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9134333","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9135025","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9135796","ryuk.exe","4888","RegOpenKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Desired Access: Query Value"
"10:52:34,9141347","ryuk.exe","4888","RegSetInfoKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9141724","ryuk.exe","4888","RegQueryKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Query: Name"
"10:52:34,9142278","ryuk.exe","4888","RegQueryKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9142853","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9143523","ryuk.exe","4888","RegQueryValue","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}\DriveMask","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"10:52:34,9143893","ryuk.exe","4888","RegCloseKey","HKCR\Drive\shellex\FolderExtensions\{fbeb8a05-beee-4442-804e-409d6c4515e9}","SUCCESS",""
"10:52:34,9147898","ryuk.exe","4888","RegEnumKey","HKCR\Drive\shellex\FolderExtensions","NO MORE ENTRIES","Index: 1, Length: 288"
"10:52:34,9148560","ryuk.exe","4888","RegCloseKey","HKCR\Drive\shellex\FolderExtensions","SUCCESS",""
"10:52:34,9158467","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9160115","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9162681","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Policies\Explorer","REPARSE","Desired Access: Query Value"
"10:52:34,9165122","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"10:52:34,9165653","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9166055","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\AllowFileCLSIDJunctions","NAME NOT FOUND","Length: 16"
"10:52:34,9166261","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"10:52:34,9166486","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9166596","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:34,9166797","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"10:52:34,9168000","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\windows.storage.dll","SUCCESS","Offset: 4.510.720, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:34,9184183","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9184422","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:34,9184755","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\KindMap","REPARSE","Desired Access: Read"
"10:52:34,9185385","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\KindMap","SUCCESS","Desired Access: Read"
"10:52:34,9185648","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\KindMap","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9185813","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\KindMap\.exe","SUCCESS","Type: REG_SZ, Length: 16, Data: program"
"10:52:34,9187104","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\KindMap","SUCCESS",""
"10:52:34,9187321","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9187495","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9187663","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"10:52:34,9187775","ryuk.exe","4888","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"10:52:34,9188120","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\.exe","NAME NOT FOUND","Desired Access: Read"
"10:52:34,9188354","ryuk.exe","4888","RegOpenKey","HKCR\.exe","SUCCESS","Desired Access: Read"
"10:52:34,9188760","ryuk.exe","4888","RegSetInfoKey","HKCR\.exe","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9188931","ryuk.exe","4888","RegQueryKey","HKCR\.exe","SUCCESS","Query: Name"
"10:52:34,9189083","ryuk.exe","4888","RegQueryKey","HKCR\.exe","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:34,9189568","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\.exe","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:34,9189742","ryuk.exe","4888","RegQueryValue","HKCR\.exe\Content Type","SUCCESS","Type: REG_SZ, Length: 50, Data: application/x-msdownload"
"10:52:34,9189940","ryuk.exe","4888","RegCloseKey","HKCR\.exe","SUCCESS",""
"10:52:34,9192552","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:52:34,9192750","ryuk.exe","4888","RegSetInfoKey","HKCU\Software\Classes","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:34,9194541","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:34,9194689","ryuk.exe","4888","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"10:52:34,9195123","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
